"nombre_sensor,""zona"",""valor"",""latitud"",""longitud"""
"ESP32_Ultra_01,""Universidad"",""7508"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""2735"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""6668"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""7861"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""707"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""6223"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""6432"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""5461"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""5882"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""4231"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""463"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""4624"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""5278"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""2219"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""693"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""286"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""168"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""4267"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""7415"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""1349"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""586"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""4759"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""6833"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""423"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""7113"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""1092"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""6893"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""7941"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""2833"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""1522"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""1881"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""1719"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""7468"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""5419"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""5731"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""6973"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""6858"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""1617"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""6934"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""5729"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""2952"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""4208"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""1932"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""5073"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""4607"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""2662"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""7528"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""4542"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""1744"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""7398"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""3187"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""4021"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""638"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""6978"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""203"",""-110566666666667"",""-753275"""
"ESP32_Ultra_01,""Universidad"",""7269"",""-110566666666667"",""-753275"""
"ESP32_Ultra_02,""Terminal terrestre"",""4057"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""2749"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""478"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""346"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7821"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""5301"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""1442"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""133"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7019"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6481"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6452"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""1225"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""976"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7656"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""3248"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""40"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""1375"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""3955"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7602"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""3402"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""4289"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""1623"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""2767"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""1808"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6172"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7174"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""4019"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""697"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""3693"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""2627"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6623"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""658"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""2181"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6446"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""588"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""4864"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""802"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""151"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""4366"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7445"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""3454"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""2706"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6483"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""5685"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""281"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""1499"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""752"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""3621"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6792"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""2065"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""4695"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7996"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""2726"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""323"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""5802"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6909"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6497"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""624"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""4827"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""2003"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6884"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""2757"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""5914"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""3966"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""4463"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7617"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""3531"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""1079"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""663"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""3623"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""1824"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7426"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""4447"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""2171"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""1492"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6697"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""6972"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""664"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""3714"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""4688"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""8081"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7863"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7323"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""1434"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""7185"",""-106633333333333"",""-762530555555555"""
"ESP32_Ultra_02,""Terminal terrestre"",""3862"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6273"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5393"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3098"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6731"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""534"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""1053"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""4682"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""4629"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""758"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""1107"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""446"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""261"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3733"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5177"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2856"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2053"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""478"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""1131"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""1688"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3126"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5781"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""790"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3305"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5583"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6396"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""188"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5349"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2702"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""7681"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""4718"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3533"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""204"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6465"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""7354"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6518"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""224"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""868"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3407"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""7098"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2384"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2198"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""1344"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2083"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""293"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6885"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3099"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5311"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""222"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""290"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6232"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6547"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""611"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""4166"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5532"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5063"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""964"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""1919"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""211"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6492"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""7193"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6596"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5989"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""1889"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""983"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""1371"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""214"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6972"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""7092"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""127"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""489"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""486"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""4271"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2831"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""667"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""614"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5878"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""7414"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6502"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2652"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5062"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2599"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""7763"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""819"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""655"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""1187"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6498"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2832"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""144"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""618"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5328"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""788"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2499"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""7395"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3896"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""4163"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3614"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2292"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5659"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""545"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""4864"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""1902"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""1462"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3875"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2969"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2322"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""726"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3972"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""2454"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6995"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5308"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""7552"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""5269"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""131"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""7528"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""302"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""4963"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""6252"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""723"",""-622944444444445"",""-778727777777777"""
"ESP32_Ultra_02,""Terminal terrestre"",""3376"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""758"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""5173"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""964"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""7094"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""6904"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""2383"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""679"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""968"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""5178"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""3402"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""6189"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""732"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""5864"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""5706"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""4864"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""3247"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""5685"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""2881"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""272"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""1439"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""590"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""5763"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""954"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""3079"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""2849"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""1518"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""720"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""7529"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""7512"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""5452"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""380"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""4282"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""1828"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""1233"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""1134"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""3321"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""5623"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""7954"",""-125936111111111"",""-691766666666667"""
"ESP32_Ultra_02,""Terminal terrestre"",""599"",""-125936111111111"",""-691766666666667"""
